millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
157893,11:48:07,SAFETY,7.87,70.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0520,0.0000,0.0000,0.0000
157996,11:48:07,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0540,0.0000,0.0000,0.0000
158096,11:48:08,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0480,0.0000,0.0000,0.0000
158196,11:48:08,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0490,0.0000,0.0000,0.0000
158296,11:48:08,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0470,0.0000,0.0000,0.0000
158396,11:48:08,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0440,0.0000,0.0000,0.0000
158496,11:48:08,SAFETY,7.91,72.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0490,0.0000,0.0000,0.0000
158596,11:48:08,SAFETY,7.91,72.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0450,0.0000,0.0000,0.0000
158696,11:48:08,SAFETY,7.91,72.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0490,0.0000,0.0000,0.0000
158796,11:48:08,SAFETY,7.91,72.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0470,0.0000,0.0000,0.0000
158896,11:48:08,SAFETY,7.91,72.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0460,0.0000,0.0000,0.0000
158996,11:48:08,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0450,0.0000,0.0000,0.0000
159096,11:48:09,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0440,0.0000,0.0000,0.0000
159196,11:48:09,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0410,0.0000,0.0000,0.0000
159296,11:48:09,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0400,0.0000,0.0000,0.0000
159396,11:48:09,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0370,0.0000,0.0000,0.0000
159496,11:48:09,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0370,0.0000,0.0000,0.0000
159596,11:48:09,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0330,0.0000,0.0000,0.0000
159696,11:48:09,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0350,0.0000,0.0000,0.0000
159796,11:48:09,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0290,0.0000,0.0000,0.0000
159896,11:48:09,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0290,0.0000,0.0000,0.0000
159996,11:48:09,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0260,0.0000,0.0000,0.0000
160096,11:48:10,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0230,0.0000,0.0000,0.0000
160196,11:48:10,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0220,0.0000,0.0000,0.0000
160296,11:48:10,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0170,0.0000,0.0000,0.0000
160396,11:48:10,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0160,0.0000,0.0000,0.0000
160496,11:48:10,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0110,0.0000,0.0000,0.0000
160596,11:48:10,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0080,0.0000,0.0000,0.0000
160696,11:48:10,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0080,0.0000,0.0000,0.0000
160796,11:48:10,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0060,0.0000,0.0000,0.0000
160896,11:48:10,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0030,0.0000,0.0000,0.0000
160996,11:48:10,SAFETY,7.92,73.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,1.0020,0.0000,0.0000,0.0000
161096,11:48:11,SAFETY,7.92,73.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9980,0.0000,0.0000,0.0000
161196,11:48:11,SAFETY,7.92,73.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9930,0.0000,0.0000,0.0000
161296,11:48:11,SAFETY,7.92,73.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9920,0.0000,0.0000,0.0000
161396,11:48:11,SAFETY,7.92,73.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9880,0.0000,0.0000,0.0000
161496,11:48:11,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9840,0.0000,0.0000,0.0000
161596,11:48:11,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9830,0.0000,0.0000,0.0000
161696,11:48:11,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9770,0.0000,0.0000,0.0000
161796,11:48:11,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9780,0.0000,0.0000,0.0000
161896,11:48:11,SAFETY,8.01,78.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9700,0.0000,0.0000,0.0000
161996,11:48:11,SAFETY,7.90,72.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9710,0.0000,0.0000,0.0000
162096,11:48:12,SAFETY,7.90,72.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9670,0.0000,0.0000,0.0000
162196,11:48:12,SAFETY,7.90,72.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9620,0.0000,0.0000,0.0000
162296,11:48:12,SAFETY,7.90,72.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9570,0.0000,0.0000,0.0000
162396,11:48:12,SAFETY,7.90,72.1,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9540,0.0000,0.0000,0.0000
162496,11:48:12,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9470,0.0000,0.0000,0.0000
162596,11:48:12,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9460,0.0000,0.0000,0.0000
162696,11:48:12,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9440,0.0000,0.0000,0.0000
162796,11:48:12,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9370,0.0000,0.0000,0.0000
162896,11:48:12,SAFETY,8.02,79.0,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9360,0.0000,0.0000,0.0000
162996,11:48:12,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9300,0.0000,0.0000,0.0000
163096,11:48:13,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9270,0.0000,0.0000,0.0000
163196,11:48:13,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9220,0.0000,0.0000,0.0000
163296,11:48:13,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9150,0.0000,0.0000,0.0000
163396,11:48:13,SAFETY,7.98,76.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9150,0.0000,0.0000,0.0000
163496,11:48:13,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9050,0.0000,0.0000,0.0000
163596,11:48:13,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9090,0.0000,0.0000,0.0000
163696,11:48:13,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.9010,0.0000,0.0000,0.0000
163796,11:48:13,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8960,0.0000,0.0000,0.0000
163896,11:48:13,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8970,0.0000,0.0000,0.0000
163996,11:48:13,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8920,0.0000,0.0000,0.0000
164096,11:48:14,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8890,0.0000,0.0000,0.0000
164196,11:48:14,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8860,0.0000,0.0000,0.0000
164296,11:48:14,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8790,0.0000,0.0000,0.0000
164396,11:48:14,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8750,0.0000,0.0000,0.0000
164496,11:48:14,SAFETY,8.05,80.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8710,0.0000,0.0000,0.0000
164596,11:48:14,SAFETY,8.05,80.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8660,0.0000,0.0000,0.0000
164696,11:48:14,SAFETY,8.05,80.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8620,0.0000,0.0000,0.0000
164796,11:48:14,SAFETY,8.05,80.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8600,0.0000,0.0000,0.0000
164896,11:48:14,SAFETY,8.05,80.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8540,0.0000,0.0000,0.0000
164996,11:48:14,SAFETY,8.00,77.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8530,0.0000,0.0000,0.0000
165096,11:48:15,SAFETY,8.00,77.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8460,0.0000,0.0000,0.0000
165196,11:48:15,SAFETY,8.00,77.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8430,0.0000,0.0000,0.0000
165296,11:48:15,SAFETY,8.00,77.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8350,0.0000,0.0000,0.0000
165396,11:48:15,SAFETY,8.00,77.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8330,0.0000,0.0000,0.0000
165496,11:48:15,SAFETY,8.02,78.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8260,0.0000,0.0000,0.0000
165596,11:48:15,SAFETY,8.02,78.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8240,0.0000,0.0000,0.0000
165696,11:48:15,SAFETY,8.02,78.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8190,0.0000,0.0000,0.0000
165796,11:48:15,SAFETY,8.02,78.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8180,0.0000,0.0000,0.0000
165896,11:48:15,SAFETY,8.02,78.8,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8110,0.0000,0.0000,0.0000
165996,11:48:15,SAFETY,7.94,74.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8090,0.0000,0.0000,0.0000
166096,11:48:16,SAFETY,7.94,74.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8020,0.0000,0.0000,0.0000
166196,11:48:16,SAFETY,7.94,74.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.8000,0.0000,0.0000,0.0000
166296,11:48:16,SAFETY,7.94,74.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7920,0.0000,0.0000,0.0000
166396,11:48:16,SAFETY,7.94,74.5,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7890,0.0000,0.0000,0.0000
166496,11:48:16,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7820,0.0000,0.0000,0.0000
166596,11:48:16,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7770,0.0000,0.0000,0.0000
166696,11:48:16,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7700,0.0000,0.0000,0.0000
166796,11:48:16,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7670,0.0000,0.0000,0.0000
166896,11:48:16,SAFETY,8.01,78.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7570,0.0000,0.0000,0.0000
166996,11:48:16,SAFETY,8.03,79.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7550,0.0000,0.0000,0.0000
167096,11:48:17,SAFETY,8.03,79.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7470,0.0000,0.0000,0.0000
167196,11:48:17,SAFETY,8.03,79.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7440,0.0000,0.0000,0.0000
167296,11:48:17,SAFETY,8.03,79.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7350,0.0000,0.0000,0.0000
167396,11:48:17,SAFETY,8.03,79.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7320,0.0000,0.0000,0.0000
167496,11:48:17,SAFETY,7.96,75.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7250,0.0000,0.0000,0.0000
167596,11:48:17,SAFETY,7.96,75.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7200,0.0000,0.0000,0.0000
167696,11:48:17,SAFETY,7.96,75.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7200,0.0000,0.0000,0.0000
167796,11:48:17,SAFETY,7.96,75.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7140,0.0000,0.0000,0.0000
167896,11:48:17,SAFETY,7.96,75.4,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7070,0.0000,0.0000,0.0000
167996,11:48:17,SAFETY,7.94,74.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7030,0.0000,0.0000,0.0000
168096,11:48:18,SAFETY,7.94,74.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6970,0.0000,0.0000,0.0000
168196,11:48:18,SAFETY,7.94,74.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6930,0.0000,0.0000,0.0000
168296,11:48:18,SAFETY,7.94,74.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6880,0.0000,0.0000,0.0000
168396,11:48:18,SAFETY,7.94,74.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6860,0.0000,0.0000,0.0000
168496,11:48:18,SAFETY,8.04,79.9,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6800,0.0000,0.0000,0.0000
168596,11:48:18,SAFETY,8.04,79.9,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6830,0.0000,0.0000,0.0000
168696,11:48:18,SAFETY,8.04,79.9,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6790,0.0000,0.0000,0.0000
168796,11:48:18,SAFETY,8.04,79.9,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6800,0.0000,0.0000,0.0000
168896,11:48:18,SAFETY,8.04,79.9,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6790,0.0000,0.0000,0.0000
168996,11:48:18,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6810,0.0000,0.0000,0.0000
169096,11:48:19,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6790,0.0000,0.0000,0.0000
169196,11:48:19,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6850,0.0000,0.0000,0.0000
169296,11:48:19,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6810,0.0000,0.0000,0.0000
169396,11:48:19,SAFETY,7.97,76.3,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6890,0.0000,0.0000,0.0000
169496,11:48:19,SAFETY,8.07,81.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6850,0.0000,0.0000,0.0000
169596,11:48:19,SAFETY,8.07,81.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6900,0.0000,0.0000,0.0000
169696,11:48:19,SAFETY,8.07,81.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6910,0.0000,0.0000,0.0000
169796,11:48:19,SAFETY,8.07,81.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6920,0.0000,0.0000,0.0000
169896,11:48:19,SAFETY,8.07,81.7,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6950,0.0000,0.0000,0.0000
169996,11:48:19,SAFETY,8.09,82.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6980,0.0000,0.0000,0.0000
170096,11:48:20,SAFETY,8.09,82.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.6980,0.0000,0.0000,0.0000
170196,11:48:20,SAFETY,8.09,82.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7040,0.0000,0.0000,0.0000
170296,11:48:20,SAFETY,8.09,82.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7080,0.0000,0.0000,0.0000
170396,11:48:20,SAFETY,8.09,82.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7120,0.0000,0.0000,0.0000
170496,11:48:20,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7180,0.0000,0.0000,0.0000
170596,11:48:20,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7250,0.0000,0.0000,0.0000
170696,11:48:20,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7220,0.0000,0.0000,0.0000
170796,11:48:20,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7340,0.0000,0.0000,0.0000
170896,11:48:20,SAFETY,8.03,79.2,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7300,0.0000,0.0000,0.0000
170996,11:48:20,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7380,0.0000,0.0000,0.0000
171096,11:48:21,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7370,0.0000,0.0000,0.0000
171196,11:48:21,SAFETY,8.05,80.6,0.1000,0.0000,0.0340,0.0120,1.5000,1.4800,1.4037,0.1052,1.600,0.100,3.100,1.500,0.600,0.7420,0.0000,0.0000,0.0000
