millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
17355,11:17:25,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3400,0.0000,0.0000,0.0000
17455,11:17:25,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3330,0.0000,0.0000,0.0000
17555,11:17:25,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3250,0.0000,0.0000,0.0000
17655,11:17:26,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3130,0.0000,0.0000,0.0000
17755,11:17:26,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3080,0.0000,0.0000,0.0000
17855,11:17:26,SAFETY,7.95,74.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2950,0.0000,0.0000,0.0000
17955,11:17:26,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2890,0.0000,0.0000,0.0000
18055,11:17:26,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2770,0.0000,0.0000,0.0000
18155,11:17:26,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2680,0.0000,0.0000,0.0000
18255,11:17:26,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2570,0.0000,0.0000,0.0000
18355,11:17:26,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2470,0.0000,0.0000,0.0000
18455,11:17:26,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2350,0.0000,0.0000,0.0000
18555,11:17:26,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2240,0.0000,0.0000,0.0000
18655,11:17:27,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2120,0.0000,0.0000,0.0000
18755,11:17:27,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1990,0.0000,0.0000,0.0000
18855,11:17:27,SAFETY,8.07,81.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1870,0.0000,0.0000,0.0000
18955,11:17:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1750,0.0000,0.0000,0.0000
19055,11:17:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1620,0.0000,0.0000,0.0000
19155,11:17:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1520,0.0000,0.0000,0.0000
19255,11:17:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1370,0.0000,0.0000,0.0000
19355,11:17:27,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1250,0.0000,0.0000,0.0000
19455,11:17:27,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1140,0.0000,0.0000,0.0000
19555,11:17:27,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1010,0.0000,0.0000,0.0000
19655,11:17:28,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0880,0.0000,0.0000,0.0000
19755,11:17:28,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0760,0.0000,0.0000,0.0000
19855,11:17:28,SAFETY,8.12,84.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0600,0.0000,0.0000,0.0000
19955,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0480,0.0000,0.0000,0.0000
20055,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0360,0.0000,0.0000,0.0000
20155,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0310,0.0000,0.0000,0.0000
20255,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0290,0.0000,0.0000,0.0000
20355,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0310,0.0000,0.0000,0.0000
20455,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0420,0.0000,0.0000,0.0000
20555,11:17:28,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0500,0.0000,0.0000,0.0000
20655,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0580,0.0000,0.0000,0.0000
20755,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0650,0.0000,0.0000,0.0000
20855,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0710,0.0000,0.0000,0.0000
20955,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0780,0.0000,0.0000,0.0000
21055,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0830,0.0000,0.0000,0.0000
21155,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0920,0.0000,0.0000,0.0000
21255,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.0960,0.0000,0.0000,0.0000
21355,11:17:29,SAFETY,7.93,74.1,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1050,0.0000,0.0000,0.0000
21455,11:17:29,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1100,0.0000,0.0000,0.0000
21555,11:17:29,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1170,0.0000,0.0000,0.0000
21655,11:17:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1190,0.0000,0.0000,0.0000
21755,11:17:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1260,0.0000,0.0000,0.0000
21855,11:17:30,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1280,0.0000,0.0000,0.0000
21955,11:17:30,SAFETY,8.17,87.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1360,0.0000,0.0000,0.0000
22055,11:17:30,SAFETY,8.17,87.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1370,0.0000,0.0000,0.0000
22155,11:17:30,SAFETY,8.17,87.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1440,0.0000,0.0000,0.0000
22255,11:17:30,SAFETY,8.17,87.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1470,0.0000,0.0000,0.0000
22355,11:17:30,SAFETY,8.17,87.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1500,0.0000,0.0000,0.0000
22455,11:17:30,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1550,0.0000,0.0000,0.0000
22555,11:17:30,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1570,0.0000,0.0000,0.0000
22655,11:17:31,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1610,0.0000,0.0000,0.0000
22755,11:17:31,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1620,0.0000,0.0000,0.0000
22855,11:17:31,SAFETY,8.05,80.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1650,0.0000,0.0000,0.0000
22955,11:17:31,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1660,0.0000,0.0000,0.0000
23055,11:17:31,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1680,0.0000,0.0000,0.0000
23155,11:17:31,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1670,0.0000,0.0000,0.0000
23255,11:17:31,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1690,0.0000,0.0000,0.0000
23355,11:17:31,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1680,0.0000,0.0000,0.0000
23455,11:17:31,SAFETY,7.96,75.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1700,0.0000,0.0000,0.0000
23555,11:17:31,SAFETY,7.96,75.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1690,0.0000,0.0000,0.0000
23655,11:17:32,SAFETY,7.96,75.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1710,0.0000,0.0000,0.0000
23755,11:17:32,SAFETY,7.96,75.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1680,0.0000,0.0000,0.0000
23855,11:17:32,SAFETY,7.96,75.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1690,0.0000,0.0000,0.0000
23955,11:17:32,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1660,0.0000,0.0000,0.0000
24055,11:17:32,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1650,0.0000,0.0000,0.0000
24155,11:17:32,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1620,0.0000,0.0000,0.0000
24255,11:17:32,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1630,0.0000,0.0000,0.0000
24355,11:17:32,SAFETY,8.13,84.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1620,0.0000,0.0000,0.0000
24455,11:17:32,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1660,0.0000,0.0000,0.0000
24555,11:17:32,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1670,0.0000,0.0000,0.0000
24655,11:17:33,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1730,0.0000,0.0000,0.0000
24755,11:17:33,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1790,0.0000,0.0000,0.0000
24855,11:17:33,SAFETY,8.04,79.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.1930,0.0000,0.0000,0.0000
24955,11:17:33,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2060,0.0000,0.0000,0.0000
25055,11:17:33,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2270,0.0000,0.0000,0.0000
25155,11:17:33,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2450,0.0000,0.0000,0.0000
25255,11:17:33,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2750,0.0000,0.0000,0.0000
25355,11:17:33,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.2970,0.0000,0.0000,0.0000
25455,11:17:33,SAFETY,7.96,75.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3310,0.0000,0.0000,0.0000
25555,11:17:33,SAFETY,7.96,75.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3570,0.0000,0.0000,0.0000
25655,11:17:34,SAFETY,7.96,75.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.3940,0.0000,0.0000,0.0000
25755,11:17:34,SAFETY,7.96,75.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.4220,0.0000,0.0000,0.0000
25855,11:17:34,SAFETY,7.96,75.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.4560,0.0000,0.0000,0.0000
25955,11:17:34,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.4850,0.0000,0.0000,0.0000
26055,11:17:34,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.5170,0.0000,0.0000,0.0000
26155,11:17:34,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.5430,0.0000,0.0000,0.0000
26255,11:17:34,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.5760,0.0000,0.0000,0.0000
26355,11:17:34,SAFETY,7.99,77.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.6040,0.0000,0.0000,0.0000
26455,11:17:34,SAFETY,8.12,84.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.6420,0.0000,0.0000,0.0000
26555,11:17:34,SAFETY,8.12,84.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.6710,0.0000,0.0000,0.0000
26655,11:17:35,SAFETY,8.12,84.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.7100,0.0000,0.0000,0.0000
26755,11:17:35,SAFETY,8.12,84.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.7450,0.0000,0.0000,0.0000
26855,11:17:35,SAFETY,8.12,84.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.7830,0.0000,0.0000,0.0000
26955,11:17:35,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.8160,0.0000,0.0000,0.0000
27055,11:17:35,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.8550,0.0000,0.0000,0.0000
27155,11:17:35,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.8880,0.0000,0.0000,0.0000
27255,11:17:35,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.9290,0.0000,0.0000,0.0000
27355,11:17:35,SAFETY,8.09,82.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,0.9680,0.0000,0.0000,0.0000
27455,11:17:35,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0050,0.0000,0.0000,0.0000
27555,11:17:35,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0410,0.0000,0.0000,0.0000
27655,11:17:36,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0750,0.0000,0.0000,0.0000
27755,11:17:36,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1080,0.0000,0.0000,0.0000
27855,11:17:36,SAFETY,8.03,79.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1350,0.0000,0.0000,0.0000
27955,11:17:36,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1640,0.0000,0.0000,0.0000
28055,11:17:36,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1830,0.0000,0.0000,0.0000
28155,11:17:36,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2080,0.0000,0.0000,0.0000
28255,11:17:36,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2200,0.0000,0.0000,0.0000
28355,11:17:36,SAFETY,8.10,83.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2330,0.0000,0.0000,0.0000
28455,11:17:36,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2490,0.0000,0.0000,0.0000
28555,11:17:36,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2640,0.0000,0.0000,0.0000
28655,11:17:37,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2800,0.0000,0.0000,0.0000
28755,11:17:37,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2850,0.0000,0.0000,0.0000
28855,11:17:37,SAFETY,8.02,79.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2880,0.0000,0.0000,0.0000
28955,11:17:37,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2860,0.0000,0.0000,0.0000
29055,11:17:37,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2820,0.0000,0.0000,0.0000
29155,11:17:37,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2780,0.0000,0.0000,0.0000
29255,11:17:37,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2680,0.0000,0.0000,0.0000
29355,11:17:37,SAFETY,8.01,78.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2560,0.0000,0.0000,0.0000
29455,11:17:37,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2430,0.0000,0.0000,0.0000
29555,11:17:37,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2250,0.0000,0.0000,0.0000
29655,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.2110,0.0000,0.0000,0.0000
29755,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1950,0.0000,0.0000,0.0000
29855,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1820,0.0000,0.0000,0.0000
29955,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1670,0.0000,0.0000,0.0000
30055,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1470,0.0000,0.0000,0.0000
30155,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1370,0.0000,0.0000,0.0000
30255,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1160,0.0000,0.0000,0.0000
30355,11:17:38,SAFETY,8.02,78.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.1050,0.0000,0.0000,0.0000
30455,11:17:38,SAFETY,7.89,71.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0920,0.0000,0.0000,0.0000
30555,11:17:38,SAFETY,7.89,71.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0790,0.0000,0.0000,0.0000
30655,11:17:39,SAFETY,7.89,71.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.800,0.100,3.100,1.500,0.600,1.0650,0.0000,0.0000,0.0000
